Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"43,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"46,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"667,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",TOTAL,NOT SPECIFIED,15.26,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15.5,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,100,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"12,800,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,200,078,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"350,900,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,27.4,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"438,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"455,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"17,558,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.1,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,38.6,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,662,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,345,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"333,342,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.6,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,27,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,411,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,775,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"176,631,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,27.6,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,26.1,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,251,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,570,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"156,711,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.8,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,28.1,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,100,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,800,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,200,078,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"350,900,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,27.4,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"438,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"455,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"17,558,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.1,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,38.6,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,662,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,345,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"333,342,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.6,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,27,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,411,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,775,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"176,631,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,27.6,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,26.1,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,251,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,570,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"156,711,000",
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.8,
SURVEY,1975,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,28.1,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"45,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,BARLEY - ACRES PLANTED,TOTAL,NOT SPECIFIED,"55,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,152,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,530,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE - ACRES PLANTED",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,588,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"130,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINTO - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"130,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,160,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,670,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"397,109,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"131,930,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,79,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"973,700",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"104,729,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"696,300",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"27,201,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,130,100",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,029,900",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"410,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,895,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,9.5,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,320,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"194,534,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,229,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,1.82,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,250,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,500,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,1.2,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,070,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,729,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.55,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"168,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"210,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,037,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,544,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,RYE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"14,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,RYE - ACRES PLANTED,TOTAL,NOT SPECIFIED,"80,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"266,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,100,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,320,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"357,232,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"132,800,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"327,700",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"24,747,300",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,76,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,992,300",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"108,052,700",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"265,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,544,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,9.6,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"990,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,030,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"125,532,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"19,800,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"35,100",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"35,900",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"602,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",TOTAL,NOT SPECIFIED,16.18,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.2,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,600,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"12,000,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,231,340,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"319,000,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,27.5,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,26.6,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"324,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"330,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"11,932,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.8,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,36.2,
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,276,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"11,670,000",
SURVEY,1974,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"307,068,000",
